"","id","t","res","obs","culls","scares","tend_crops","cull_cost","scare_cost","yield"
"3672",151,8,1022,997.732,0,0,900,63,55,NA
"3673",151,9,1085,952.381,89,0,667,26,55,NA
"3674",151,10,1022,1224.49,0,0,900,69,55,NA
"3675",153,1,920,816.327,10,0,854,45,38,9511.44
"3676",153,2,895,725.624,0,393,349,105,14,9549.38
"3677",153,3,915,521.542,0,848,52,108,10,9562.25
"3678",153,4,913,249.433,0,870,30,110,10,9558
"3679",153,5,943,204.082,0,37,826,77,20,9558
"3680",151,11,1040,929.705,12,0,852,38,50,NA
"3681",151,12,1044,997.732,0,0,899,78,41,NA
"3682",151,13,1100,839.002,3,0,883,39,41,NA
"3683",151,14,1128,929.705,0,0,900,67,41,NA
"3684",153,6,1040,498.866,0,37,826,77,20,NA
"3685",151,15,1172,1111.11,468,0,6,19,41,NA
"3686",153,7,1071,408.163,0,37,826,77,20,NA
"3687",151,16,761,612.245,468,0,6,19,41,NA
"3688",153,8,1078,612.245,0,37,826,77,20,NA
"3689",153,9,1127,544.218,0,37,826,77,20,NA
"3690",153,10,1178,521.542,0,37,826,77,20,NA
"3691",153,11,1236,975.057,0,37,826,77,20,NA
"3692",151,17,413,362.812,3,0,883,39,41,NA
"3693",153,12,1338,1292.52,0,37,826,77,20,NA
"3694",153,13,1368,1179.14,0,37,826,77,20,NA
"3695",153,14,1430,1451.25,0,37,826,77,20,NA
"3696",153,15,1452,1043.08,0,37,826,77,20,NA
"3697",153,16,1547,1247.17,0,37,826,77,20,NA
"3698",153,17,1662,1836.73,0,37,826,77,20,NA
"3699",151,18,402,430.839,3,0,883,39,41,NA
"3700",153,18,1711,1405.9,0,37,826,77,20,NA
"3701",153,19,1789,2018.14,0,57,784,77,20,NA
"3702",153,20,1870,1995.46,0,64,772,77,20,NA
"3703",153,21,1941,1904.76,0,46,808,77,20,NA
"3704",153,22,2034,1950.11,0,59,781,77,20,NA
"3705",151,19,395,181.406,3,0,883,39,41,NA
"3706",153,23,2130,1995.46,0,61,778,77,20,NA
"3707",153,24,2204,2108.84,0,44,812,77,20,NA
"3708",153,25,2267,1859.41,0,76,748,77,20,NA
"3709",151,20,424,272.109,0,0,900,62,41,NA
"3710",153,26,2358,2018.14,0,44,811,77,20,NA
"3711",153,27,2513,2426.3,NA,NA,NA,NA,NA,NA
"3712",151,21,427,408.163,97,0,657,25,41,NA
"3713",151,22,369,362.812,600,0,0,15,41,NA
"3714",151,23,57,68.027,NA,NA,NA,15,41,NA
"3715",154,1,969,1043.08,11,0,1299,44,44,9514.75
"3716",154,2,963,1088.44,0,1264,86,108,10,9527.75
"3717",154,3,1003,589.569,0,1276,74,110,10,9533.5
"3718",154,4,1025,521.542,0,81,1175,87,21,9514.62
"3719",154,5,1118,544.218,0,63,1223,84,20,9514.62
"3720",154,6,1301,702.948,0,83,1183,84,20,NA
"3721",154,7,1402,793.651,0,110,1128,84,20,NA
"3722",154,8,1543,1043.08,0,83,1183,84,20,NA
"3723",154,9,1644,770.975,0,92,1166,84,20,NA
"3724",155,1,1045,1133.79,2,0,884,43,37,9512
"3725",155,2,1097,1292.52,0,20,836,74,28,9491
"3726",155,3,1150,1405.9,0,102,715,97,18,9465.25
"3727",155,4,1292,1678,0,165,635,104,16,9441
"3728",155,5,1409,2131.52,0,53,794,52,20,9441
"3729",154,10,1800,1133.79,0,89,1170,84,20,NA
"3730",154,11,1904,975.057,0,69,1212,84,20,NA
"3731",154,12,2071,1541.95,0,590,465,104,15,NA
"3732",154,13,2225,1111.11,0,616,426,104,15,NA
"3733",154,14,2354,861.678,0,588,468,104,15,NA
"3734",154,15,2546,1133.79,0,594,459,104,15,NA
"3735",155,6,1671,2426.3,0,45,809,52,20,NA
"3736",155,7,1809,2335.6,0,0,900,52,58,NA
"3737",155,8,2018,2108.84,0,0,900,52,58,NA
"3738",155,9,2269,2698.41,0,206,591,99,15,NA
"3739",155,10,2516,2993.2,0,0,898,51,69,NA
"3740",155,11,2807,3378.69,0,0,900,77,43,NA
"3741",155,12,3171,3854.88,642,0,0,14,43,NA
"3742",155,13,2836,3560.09,642,0,0,14,14,NA
"3743",155,14,2437,3219.96,642,0,0,14,14,NA
"3744",155,15,2004,3356.01,642,0,0,14,14,NA
"3745",155,16,1598,3061.22,642,0,0,14,14,NA
"3746",155,17,1251,2698.41,642,0,0,14,14,NA
"3747",154,16,2798,1133.79,0,624,414,104,15,NA
"3748",154,17,3053,1360.54,0,590,465,104,15,NA
"3749",154,18,3335,1043.08,0,606,441,104,15,NA
"3750",154,19,3595,1768.71,0,624,414,104,15,NA
"3751",154,20,3925,1564.63,0,625,412,104,15,NA
"3752",154,21,4280,1746.03,0,590,465,104,15,NA
"3753",154,22,4538,2176.87,0,594,459,104,15,NA
"3754",155,18,930,1972.79,0,394,348,64,14,NA
"3755",154,23,4906,2471.66,0,610,435,104,15,NA
"3756",154,24,5365,2471.66,0,622,417,104,15,NA
"3757",154,25,5530,2834.47,NA,NA,NA,NA,NA,NA
"3758",156,1,1048,929.705,440,0,488,23,54,9511.38
"3759",156,2,627,272.109,0,1356,144,110,10,9489.5
"3760",156,3,675,294.785,0,39,1390,81,26,9694.88
"3761",156,4,712,272.109,0,1227,27,99,12,9668.5
"3762",156,5,759,136.054,0,255,1063,103,17,9668.5
"3763",156,6,943,317.46,0,265,1047,103,17,NA
"3764",156,7,1023,362.812,0,271,1038,103,17,NA
"3765",156,8,1109,340.136,0,255,1063,103,17,NA
"3766",156,9,1239,317.46,0,266,1045,103,17,NA
"3767",156,10,1347,453.515,0,265,1047,103,17,NA
"3768",156,11,1433,544.218,0,235,1099,103,17,NA
"3769",156,12,1566,725.624,0,266,1045,103,17,NA
"3770",156,13,1736,725.624,0,280,1022,103,17,NA
"3771",156,14,1897,861.678,0,255,1063,103,17,NA
"3772",156,15,2084,997.732,4,183,1176,27,17,NA
"3773",156,16,2236,1179.14,505,0,389,22,97,NA
"3774",156,17,1977,839.002,530,0,334,22,97,NA
"3775",156,18,1604,521.542,505,0,389,22,97,NA
"3776",156,19,1264,272.109,0,132,1234,100,20,NA
"3777",156,20,1388,748.299,0,92,1312,100,20,NA
"3778",156,21,1510,748.299,0,85,1329,100,20,NA
"3779",156,22,1671,1043.08,0,1415,85,109,10,NA
"3780",156,23,1826,952.381,0,1403,97,109,10,NA
"3781",156,24,2003,839.002,0,1422,78,109,10,NA
"3782",156,25,2213,929.705,NA,NA,NA,NA,NA,NA
"3783",157,1,1051,680.272,4,0,1475,44,47,9511.25
"3784",157,2,1100,793.651,0,1424,76,110,10,9488.88
"3785",157,3,1175,1360.54,0,7,1477,91,29,9467.88
"3786",157,4,1274,1405.9,0,1081,91,102,13,9427.75
"3787",157,5,1457,1632.65,750,0,0,20,20,9427.75
"3788",157,6,1061,1496.6,750,0,0,20,20,NA
"3789",157,7,676,1156.46,0,115,1269,98,20,NA
"3790",157,8,773,1224.49,0,115,1269,98,20,NA
"3791",157,9,841,1292.52,0,116,1267,98,20,NA
"3792",157,10,944,1269.84,0,115,1269,98,20,NA
"3793",155,19,1016,1859.41,0,401,338,64,14,NA
"3794",155,20,1133,1950.11,0,354,404,64,14,NA
"3795",155,21,1272,2403.63,0,361,394,64,14,NA
"3796",155,22,1410,2517.01,0,401,338,64,14,NA
"3797",155,23,1549,2539.68,NA,NA,NA,NA,NA,NA
"3798",157,11,1073,1201.81,0,115,1269,98,20,NA
"3799",157,12,1213,1655.33,0,115,1269,98,20,NA
"3800",157,13,1327,1723.36,0,115,1269,98,20,NA
"3801",157,14,1461,2108.84,0,109,1281,98,20,NA
"3802",157,15,1658,2086.17,0,69,1362,98,20,NA
"3803",157,16,1866,1950.11,0,69,1362,98,20,NA
"3804",157,17,2142,2018.14,0,126,1247,98,20,NA
"3805",157,18,2397,2789.12,0,105,1289,98,20,NA
"3806",157,19,2700,3061.22,0,101,1298,98,20,NA
"3807",157,20,3061,3809.52,0,80,1339,43,20,NA
"3808",157,21,3500,4217.69,0,88,1321,43,20,NA
"3809",157,22,3985,4285.71,0,75,1349,43,20,NA
"3810",157,23,4544,4693.88,0,75,1349,43,20,NA
"3811",157,24,5209,5532.88,0,115,1268,43,20,NA
"3812",157,25,5696,5827.66,0,86,1327,43,20,NA
"3813",157,26,5869,6780.04,0,115,1268,43,20,NA
"3814",157,27,5893,5895.69,750,0,0,20,20,NA
"3815",157,28,5304,5442.18,NA,NA,NA,NA,NA,NA
"3816",158,1,1046,1201.81,71,0,1553,34,43,9510.75
"3817",158,2,1048,1247.17,0,1702,98,110,10,9492.75
"3818",158,3,1118,1678,0,37,1699,92,26,9494.81
"3819",158,4,1237,1950.11,0,1564,75,101,11,9462.62
"3820",158,5,1357,1587.3,900,0,0,20,20,9462.62
"3821",158,6,913,1428.57,900,0,0,20,20,NA
"3822",158,7,534,929.705,0,1726,74,72,10,NA
"3823",158,8,602,589.569,0,1691,109,72,10,NA
"3824",158,9,657,997.732,0,1713,87,72,10,NA
"3825",158,10,763,952.381,NA,NA,NA,NA,NA,NA
"3826",159,1,1049,1088.44,0,2,594,53,29,9513.12
"3827",159,2,1075,1315.19,0,1,595,76,35,9488.5
"3828",159,3,1111,1360.54,0,53,508,95,17,9479.5
"3829",159,4,1168,1247.17,0,57,501,103,17,9458.38
"3830",159,5,1297,1337.87,0,0,600,64,56,9458.38
"3831",159,6,1554,1111.11,119,0,314,24,56,NA
"3832",159,7,1591,1678.01,NA,NA,NA,NA,NA,NA
"3833",160,1,952,1020.41,0,8,581,55,21,9510.75
"3834",160,2,962,929.705,0,1,596,85,29,9533
"3835",160,3,993,861.678,0,7,584,98,22,9529.5
"3836",160,4,978,1224.49,0,375,150,106,12,9516.12
"3837",160,5,1010,1043.08,NA,NA,NA,NA,NA,9516.12
"3838",161,1,946,975.057,1,2,1488,44,32,9513.25
"3839",161,2,933,1179.14,0,0,1500,70,41,9534.62
"3840",161,3,938,884.354,0,57,1359,85,24,9543.62
"3841",161,4,949,1043.08,0,1264,106,102,11,9540.12
"3842",161,5,929,1156.46,750,0,0,20,20,9540.12
"3843",161,6,187,113.379,NA,NA,NA,20,20,NA
"3844",162,1,954,907.029,14,0,1428,49,43,9511.38
"3845",162,2,871,634.921,0,1372,128,105,10,9534.12
"3846",162,3,884,385.488,0,907,229,106,14,9577
"3847",162,4,895,181.406,0,1463,37,110,10,9575.94
"3848",162,5,951,544.218,1150,0,0,13,20,9575.94
"3849",162,6,381,136.054,NA,NA,NA,NA,NA,NA
"3850",163,1,1039,952.381,7,0,1309,45,54,9510.5
"3851",163,2,1013,1020.41,0,1275,75,98,10,9492.75
"3852",163,3,1044,1428.57,0,938,128,106,13,9509.5
"3853",163,4,1142,2131.52,1276,0,74,10,54,9496
"3854",163,5,374,1065.76,0,1278,72,60,10,9496
"3855",163,6,448,1428.57,0,1301,49,50,10,NA
"3856",163,7,462,1088.44,0,1282,68,50,10,NA
"3857",163,8,499,1020.41,0,1272,77,60,10,NA
"3858",163,9,570,1337.87,0,1306,44,60,10,NA
"3859",163,10,637,1360.54,0,1278,72,60,10,NA
"3860",163,11,699,1360.54,0,1278,72,60,10,NA
"3861",163,12,766,1972.79,0,1306,44,60,10,NA
"3862",163,13,856,2063.49,0,1227,123,60,10,NA
"3863",163,14,900,1496.6,0,1290,60,60,10,NA
"3864",163,15,957,1904.76,0,1245,105,50,10,NA
"3865",163,16,1027,2267.57,0,1240,110,40,10,NA
"3866",163,17,1148,2154.2,0,1285,65,30,10,NA
"3867",163,18,1255,2494.33,21,1304,3,20,10,NA
"3868",163,19,1314,2290.25,27,1294,2,20,10,NA
"3869",163,20,1356,2403.63,27,1289,6,20,10,NA
"3870",163,21,1454,3401.36,0,1251,99,30,10,NA
"3871",163,22,1596,3446.71,0,1259,91,30,10,NA
"3872",163,23,1730,3582.77,0,1291,59,30,10,NA
"3873",163,24,1864,3401.36,0,1286,64,30,10,NA
"3874",163,25,2083,4081.63,NA,NA,NA,NA,NA,NA
"3875",164,1,1026,725.624,23,1,959,34,45,9512.5
"3876",164,2,1073,975.057,0,576,243,104,14,9501
"3877",164,3,1189,1360.54,0,994,56,109,10,9481.25
"3878",164,4,1307,1882.09,0,973,77,110,10,9430.88
"3879",164,5,1476,2607.71,115,0,750,26,20,9430.88
"3880",164,6,1654,2879.82,410,0,189,21,20,NA
"3881",164,7,1430,2380.95,410,0,189,21,20,NA
"3882",164,8,1196,2312.93,525,0,0,20,20,NA
"3883",164,9,940,1836.73,525,0,0,20,20,NA
"3884",164,10,665,1496.6,48,10,894,28,20,NA
"3885",164,11,726,1383.22,46,10,899,28,20,NA
"3886",164,12,773,1247.17,2,12,1018,31,20,NA
"3887",164,13,876,1360.54,0,19,1012,31,20,NA
"3888",164,14,999,1156.46,54,0,879,31,85,NA
"3889",164,15,1095,1383.22,30,0,952,31,85,NA
"3890",164,16,1216,1609.98,52,0,883,31,85,NA
"3891",164,17,1324,1496.6,256,0,461,23,85,NA
"3892",164,18,1168,1405.9,256,0,461,23,85,NA
"3893",164,19,1011,1383.22,581,0,0,18,85,NA
"3894",164,20,615,1065.76,48,0,888,33,85,NA
"3895",164,21,622,1111.11,48,0,888,33,85,NA
"3896",164,22,649,975.057,48,0,888,33,85,NA
"3897",164,23,678,1292.52,48,0,888,33,85,NA
"3898",164,24,709,1111.11,48,0,888,33,85,NA
"3899",164,25,778,884.354,NA,NA,NA,NA,NA,NA
"3900",165,1,951,884.354,0,14,1607,42,27,9513.38
"3901",165,2,892,839.002,0,2,1639,66,36,9539.38
"3902",165,3,881,680.272,0,3,1639,71,36,9561.38
"3903",165,4,898,1020.41,0,218,1257,90,18,9567.25
"3904",165,5,912,952.381,825,0,0,20,20,9567.25
"3905",165,6,352,136.054,0,120,1409,59,20,NA
"3906",165,7,367,181.406,0,120,1409,59,20,NA
"3907",165,8,378,181.406,0,120,1409,59,20,NA
"3908",165,9,382,113.379,0,120,1409,59,20,NA
"3909",165,10,421,226.757,0,135,1380,59,20,NA
"3910",165,11,461,340.136,0,125,1400,59,20,NA
"3911",165,12,497,362.812,0,130,1390,59,20,NA
"3912",165,13,520,340.136,0,138,1373,59,20,NA
"3913",165,14,533,544.218,0,120,1409,59,20,NA
"3914",165,15,548,521.542,0,120,1409,59,20,NA
"3915",165,16,579,385.488,0,84,1480,59,20,NA
"3916",165,17,559,521.542,0,139,1372,59,20,NA
"3917",165,18,585,430.839,0,129,1391,59,20,NA
"3918",165,19,596,566.893,0,107,1436,59,20,NA
"3919",165,20,639,340.136,0,1560,90,59,10,NA
"3920",165,21,677,226.757,0,1580,70,59,10,NA
"3921",165,22,699,226.757,0,1573,77,59,10,NA
"3922",165,23,702,90.703,0,28,1574,59,26,NA
"3923",165,24,705,385.488,0,20,1589,59,26,NA
"3924",165,25,727,408.163,NA,NA,NA,NA,NA,NA
"3925",166,1,1047,1111.11,33,0,787,32,59,9511.38
"3926",166,2,1087,975.057,0,733,92,109,11,9490.5
"3927",166,3,1191,770.975,0,851,49,110,10,9476.25
"3928",166,4,1308,589.569,0,858,42,110,10,9428.12
"3929",166,5,1480,521.542,450,0,0,20,20,9428.12
"3930",167,1,1062,1269.84,11,0,1446,41,41,9512.62
"3931",167,2,1133,1179.14,0,1412,88,104,10,9483.62
"3932",167,3,1226,975.057,0,1123,36,107,13,9451.38
"3933",167,4,1359,1315.19,0,1453,47,110,10,9412.91
"3934",167,5,1520,1360.54,750,0,0,20,20,9412.91
"3935",166,6,1318,385.488,450,0,0,20,20,NA
"3936",166,7,1083,113.379,450,0,0,20,20,NA
"3937",166,8,872,204.082,450,0,0,20,20,NA
"3938",166,9,655,158.73,450,0,0,20,20,NA
"3939",166,10,412,68.027,NA,NA,NA,20,20,NA
"3940",167,6,1027,770.975,750,0,0,20,20,NA
"3941",167,7,534,544.218,750,0,0,20,20,NA
"3942",167,8,145,158.73,NA,NA,NA,20,20,NA
"3943",168,1,1037,1179.14,2,0,1188,47,48,9512.12
"3944",168,2,1055,816.327,0,20,1146,73,26,9494.75
"3945",168,3,1122,1473.92,0,1124,76,95,10,9485.5
"3946",168,4,1201,1519.27,0,360,660,102,15,9455.38
"3947",168,5,1369,1405.9,600,0,0,20,39,9455.38
"3948",168,6,946,793.651,600,0,0,20,39,NA
"3949",168,7,437,362.812,600,0,0,20,39,NA
"3950",168,8,106,113.379,NA,NA,NA,20,39,NA
"3951",169,1,1099,1133.79,3,0,884,50,49,9512
"3952",169,2,1185,1201.81,0,66,779,102,18,9466
"3953",169,3,1307,1383.22,0,856,44,107,10,9424.25
"3954",169,4,1446,1451.25,0,866,32,110,10,9366.88
"3955",169,5,1632,1519.27,1,0,891,50,60,9366.88
"3956",170,1,1018,1043.08,0,24,549,53,21,9511.5
"3957",170,2,1063,952.381,0,0,600,65,36,9505.38
"3958",170,3,1149,1156.46,0,0,600,73,43,9482.12
"3959",170,4,1251,1247.17,0,18,556,93,24,9439.62
"3960",170,5,1428,1292.52,0,18,561,59,20,9439.62
"3961",169,6,1988,2403.63,2,0,882,50,60,NA
"3962",170,6,1766,2380.95,0,50,500,59,20,NA
"3963",169,7,2222,2811.79,0,0,897,50,60,NA
"3964",169,8,2535,2448.98,0,0,899,50,60,NA
"3965",170,7,2019,1836.73,372,0,4,16,20,NA
"3966",169,9,2898,2766.44,5,0,872,50,60,NA
"3967",169,10,3336,2902.49,4,0,878,50,60,NA
"3968",169,11,3886,3809.52,0,0,898,50,60,NA
"3969",169,12,4402,4376.42,4,0,878,50,60,NA
"3970",170,8,1838,1950.11,372,0,4,16,20,NA
"3971",169,13,5040,5555.56,3,0,881,50,60,NA
"3972",170,9,1676,1269.84,372,0,4,16,20,NA
"3973",169,14,5727,5963.72,3,0,881,50,60,NA
"3974",169,15,5929,6281.18,1,0,894,50,60,NA
"3975",170,10,1478,1496.6,372,0,4,16,88,NA
"3976",169,16,6026,5827.66,1,0,891,50,60,NA
"3977",169,17,6087,5668.93,1,0,891,50,60,NA
"3978",169,18,6157,6122.45,2,0,887,50,60,NA
"3979",169,19,6128,5034.01,5,0,872,50,60,NA
"3980",169,20,6205,5759.64,3,0,885,50,60,NA
"3981",169,21,6196,5873.02,1,0,891,50,60,NA
"3982",169,22,6220,6394.56,3,0,885,50,60,NA
"3983",169,23,6160,5827.66,0,0,898,50,60,NA
"3984",169,24,6101,5827.66,1,0,891,50,60,NA
"3985",169,25,6206,5850.34,0,0,898,50,60,NA
"3986",169,26,6095,6371.88,1,1,888,50,60,NA
"3987",169,27,6095,6734.69,1,0,891,50,60,NA
"3988",169,28,6181,5873.02,1,0,894,50,60,NA
"3989",169,29,6117,5442.18,5,0,872,50,60,NA
"3990",169,30,6192,5442.18,1,0,895,50,60,NA
"3991",169,31,6173,6349.21,1,0,895,50,60,NA
"3992",169,32,6185,6734.69,1,0,894,50,60,NA
"3993",169,33,6115,6666.67,5,0,872,50,60,NA
"3994",169,34,6208,6598.64,0,0,898,50,60,NA
"3995",169,35,6121,5827.66,1,1,888,50,60,NA
"3996",169,36,6147,5895.69,NA,NA,NA,NA,NA,NA
"3997",170,11,1255,1156.46,372,0,4,16,88,NA
"3998",170,12,1015,793.651,372,0,4,16,88,NA
"3999",170,13,726,430.839,372,0,4,16,88,NA
"4000",170,14,424,181.406,NA,NA,NA,16,88,NA
"4001",171,1,1066,861.678,24,0,1553,39,44,9510.62
"4002",171,2,1101,907.029,0,1572,78,110,10,9477.88
"4003",171,3,1140,1451.25,0,304,1101,95,18,9463.88
"4004",171,4,1244,1383.22,0,1592,58,98,10,9447.62
"4005",171,5,1384,1904.76,218,0,1104,25,55,9447.62
"4006",172,1,909,952.381,29,0,1535,37,39,9514.12
"4007",172,2,856,793.651,0,1255,14,107,13,9556.62
"4008",172,3,816,929.705,0,1599,51,110,10,9578.5
"4009",172,4,832,839.002,0,1582,68,97,10,9601.25
"4010",172,5,847,657.596,0,115,1419,71,20,9601.25
"4011",171,6,1424,1247.17,203,0,1142,25,55,NA
"4012",171,7,1335,1247.17,218,0,1104,25,55,NA
"4013",171,8,1247,1360.54,218,0,1104,25,55,NA
"4014",171,9,1177,1473.92,213,0,1117,25,55,NA
"4015",171,10,1069,952.381,212,0,1120,25,55,NA
"4016",171,11,958,861.678,236,0,1060,25,55,NA
"4017",171,12,832,952.381,203,0,1142,25,55,NA
"4018",171,13,707,566.893,210,0,1125,25,55,NA
"4019",171,14,578,498.866,216,0,1109,25,55,NA
"4020",171,15,402,408.163,226,0,1085,25,55,NA
"4021",171,16,196,158.73,NA,NA,NA,25,55,NA
"4022",172,6,913,975.057,0,106,1437,71,20,NA
"4023",172,7,935,929.705,0,106,1437,71,20,NA
"4024",172,8,989,907.029,0,136,1377,71,20,NA
"4025",172,9,1022,1020.41,0,106,1437,71,20,NA
"4026",172,10,1095,793.651,0,128,1392,71,20,NA
"4027",172,11,1116,1111.11,0,127,1395,71,20,NA
"4028",172,12,1171,1292.52,0,106,1437,71,20,NA
"4029",172,13,1210,1360.54,0,117,1413,71,20,NA
"4030",173,1,999,793.651,2,0,886,53,56,9514.12
"4031",173,2,1025,612.245,0,148,662,98,16,9514
"4032",173,3,1070,498.866,0,822,78,108,10,9502.62
"4033",173,4,1109,430.839,0,853,46,110,10,9481
"4034",173,5,1195,589.569,72,0,704,27,55,9481
"4035",172,14,1248,1292.52,0,118,1414,71,20,NA
"4036",172,15,1293,1247.17,0,78,1494,71,20,NA
"4037",172,16,1370,1519.27,0,116,1418,71,20,NA
"4038",172,17,1389,1428.57,0,116,1418,71,20,NA
"4039",172,18,1418,1383.22,0,118,1414,71,20,NA
"4040",172,19,1489,1360.54,0,116,1418,71,20,NA
"4041",172,20,1516,1337.87,0,117,1413,71,20,NA
"4042",172,21,1583,1496.6,0,116,1418,71,20,NA
"4043",172,22,1611,1587.3,0,116,1418,71,20,NA
"4044",172,23,1656,1473.92,0,116,1418,71,20,NA
"4045",172,24,1703,1768.71,0,135,1380,71,20,NA
"4046",172,25,1775,1587.3,0,151,1345,71,20,NA
"4047",172,26,1863,1927.44,0,152,1345,71,20,NA
"4048",172,27,1916,1723.36,0,116,1418,71,20,NA
"4049",172,28,1902,1791.38,0,116,1418,71,20,NA
"4050",172,29,1985,1836.73,0,116,1417,71,20,NA
"4051",172,30,2086,2018.14,NA,NA,NA,NA,NA,NA
"4052",173,6,1282,839.002,72,0,704,27,55,NA
"4053",173,7,1264,861.678,72,0,704,27,55,NA
"4054",173,8,1231,1179.14,72,0,704,27,55,NA
"4055",173,9,1203,929.705,72,0,704,27,55,NA
"4056",173,10,1234,544.218,72,0,704,27,55,NA
"4057",173,11,1234,975.057,72,0,704,27,55,NA
"4058",173,12,1237,1201.81,72,0,704,27,55,NA
"4059",173,13,1236,952.381,72,0,704,27,55,NA
"4060",173,14,1220,1292.52,72,0,704,27,55,NA
"4061",173,15,1264,1065.76,72,0,704,27,55,NA
"4062",173,16,1247,1247.17,72,0,704,27,55,NA
"4063",173,17,1206,1065.76,72,0,704,27,55,NA
"4064",173,18,1225,1133.79,72,0,704,27,55,NA
"4065",173,19,1239,1269.84,72,0,704,27,55,NA
"4066",173,20,1258,1201.81,72,0,704,27,55,NA
"4067",173,21,1251,1337.87,72,0,704,27,55,NA
"4068",173,22,1237,1088.44,72,0,704,27,55,NA
"4069",173,23,1229,1383.22,72,0,704,27,55,NA
"4070",173,24,1226,1156.46,72,0,704,27,55,NA
"4071",173,25,1200,1269.84,72,0,704,27,55,NA
"4072",173,26,1191,1383.22,72,0,704,27,55,NA
"4073",173,27,1202,1337.87,72,0,704,27,55,NA
"4074",173,28,1174,1247.17,72,0,704,27,55,NA
"4075",173,29,1150,1360.54,72,0,704,27,55,NA
"4076",173,30,1158,1156.46,72,0,704,27,55,NA
"4077",173,31,1178,997.732,72,0,704,27,55,NA
"4078",173,32,1163,975.057,72,0,704,27,55,NA
"4079",173,33,1131,1020.41,72,0,704,27,55,NA
"4080",173,34,1089,861.678,NA,NA,NA,NA,NA,NA
"4081",174,1,925,861.678,4,0,730,47,45,9513.88
"4082",174,2,919,861.678,0,619,67,97,11,9545
"4083",174,3,936,997.732,0,663,87,110,10,9548.62
"4084",174,4,957,1541.95,0,83,608,87,17,9541.62
"4085",174,5,983,1111.11,375,0,0,20,45,9541.62
"4086",174,6,678,589.569,45,0,614,30,45,NA
"4087",174,7,663,907.029,33,0,650,30,45,NA
"4088",174,8,631,680.272,33,0,650,30,45,NA
"4089",174,9,618,544.218,41,0,625,30,45,NA
